,AutoML_solution,task,trainings_id,dataset_name,dataset_size_in_mb,dataset_rows,dataset_cols,missing_values,duplicated_rows,duplicated_cols,outliers,runtime,runtime_limit,failed,:balanced_accuracy,:rooted_mean_squared_error,relative_:balanced_accuracy,relative_:rooted_mean_squared_error
997,:mljar,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,74.64933333333333,60,0,0.0,,0.0,
998,:autokeras,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,10.585783333333334,240,0,1.0,,1.0,
999,:pycaret,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,14.373050000000001,240,0,1.0,,1.0,
1000,:evalml,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,19.08696666666667,240,0,1.0,,1.0,
1001,:lama,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,31.429,240,0,1.0,,1.0,
1002,:autogluon,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,45.98348333333333,240,0,1.0,,1.0,
1003,:tpot,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,142.24453333333335,240,0,1.0,,1.0,
1004,:gama,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,216.2997,240,0,1.0,,1.0,
1005,:flaml,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,240.53650000000002,240,0,1.0,,1.0,
1006,:mljar,:tabular_classification,6508434487d6e0440cfb877e,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,249.26245,240,0,0.0,,0.0,
1007,:pycaret,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,1.4281833333333334,60,0,0.8360119047619048,,0.9869047238813121,
1008,:autokeras,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,4.277266666666667,60,0,0.7094155844155844,,0.8374588776390175,
1009,:lama,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,4.569249999999999,60,0,0.771590909090909,,0.9108563032993707,
1010,:autogluon,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,5.839216666666667,60,0,0.78379329004329,,0.9252611070299275,
1011,:evalml,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,9.560683333333333,60,0,0.7605248917748918,,0.8977929668785334,
1012,:mljar,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,41.925666666666665,60,0,0.7886904761904762,,0.9310421923408605,
1013,:gama,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,54.1561,60,0,0.8471049783549783,,1.0,
1014,:tpot,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,60.204550000000005,60,0,0.8419913419913421,,0.9939633971062635,
1015,:flaml,:tabular_classification,64e340bd694c22c8f9cc8f2c,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,61.0205,60,0,0.6949675324675324,,0.8204030789868727,
1016,:pycaret,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,1.3043166666666666,240,0,0.8527867965367966,,1.0,
1017,:lama,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,4.739066666666667,240,0,0.771590909090909,,0.9047875884387193,
1018,:autokeras,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,5.788483333333334,240,0,0.6733766233766234,,0.7896189599923855,
1019,:autogluon,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,7.035749999999999,240,0,0.78379329004329,,0.919096418033567,
1020,:evalml,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,9.478266666666666,240,0,0.7605248917748918,,0.8918112884292014,
1021,:gama,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,216.27193333333335,240,0,0.8070887445887446,,0.9464132745328214,
1022,:tpot,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,240.28896666666665,240,0,0.8476190476190477,,0.9939401630762398,
1023,:mljar,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,240.52028333333334,240,0,0.8419913419913421,,0.98734096893937,
1024,:flaml,:tabular_classification,650c2acf2dae03db08872cb8,vehicle.csv,0.088232,846,19,0.0,0.0,0.0,0.01,240.92711666666668,240,0,0.7537337662337662,,0.8838478378121133,
1025,:autokeras,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,3.8865666666666665,60,0,0.8714254217391564,,0.9975987775594848,
1026,:pycaret,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,4.106033333333333,60,0,0.8660356221360171,,0.9914285909190131,
1027,:evalml,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,7.8500499999999995,60,0,0.869056770172271,,0.9948871698319144,
1028,:lama,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,10.7661,60,0,0.8580835076303354,,0.9823250927745032,
1029,:autogluon,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,13.584383333333333,60,0,0.8735229446361216,,1.0,
1030,:gama,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,54.155499999999996,60,0,0.8680288647753206,,0.9937104344029686,
1031,:mljar,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,58.734249999999996,60,0,0.8661190463421464,,0.9915240940842609,
1032,:tpot,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,60.228766666666665,60,0,0.8630561862028281,,0.988017763588736,
1033,:flaml,:tabular_classification,64e389ec190a1d331922a6c9,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,64.35025,60,0,0.8551249277486787,,0.978938141235538,
1034,:pycaret,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,4.15365,240,0,0.8650285727905992,,0.9871679354792643,
1035,:autokeras,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,6.36955,240,0,0.8569304659241913,,0.977926400935714,
1036,:evalml,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,7.903416666666667,240,0,0.869056770172271,,0.9917649018894484,
1037,:lama,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,11.212933333333332,240,0,0.8620908489604747,,0.983815414117991,
1038,:autogluon,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,13.84465,240,0,0.8735229446361216,,0.9968616863930475,
1039,:gama,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,216.23813333333334,240,0,0.876272964002455,,1.0,
1040,:tpot,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,241.1259,240,0,0.8611046556665891,,0.9826899733770362,
1041,:mljar,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,241.55201666666665,240,0,0.8681748571360469,,0.9907584654564494,
1042,:flaml,:tabular_classification,650adc802dae03db08872c90,waveform-5000.csv,1.073228,5000,41,0.0,0.0,0.0,0.02,243.79031666666666,240,0,0.8580626515788031,,0.9792184477078071,
